transaction_id,player_id,transaction_date,type,amount,method
TX002920,P00154,2024-08-01,Deposit,37.9,Crypto
TX002921,P00154,2024-11-07,Deposit,74.98,Crypto
TX002922,P00154,2024-12-05,Withdrawal,97.64,Crypto
TX002923,P00154,2024-07-10,Deposit,30.77,Crypto
TX002924,P00155,2024-12-08,Deposit,39.75,Bank Transfer
TX002925,P00155,2024-09-28,Deposit,92.57,Bank Transfer
TX002926,P00155,2024-10-13,Withdrawal,119.0,Bank Transfer
TX002927,P00155,2024-09-14,Deposit,9.8,Bank Transfer
TX002928,P00155,2024-09-21,Withdrawal,13.43,Bank Transfer
TX002929,P00155,2024-12-25,Deposit,6.2,Bank Transfer
TX002930,P00155,2024-10-23,Deposit,16.14,Bank Transfer
TX002931,P00155,2024-10-23,Withdrawal,24.1,Bank Transfer
TX002932,P00155,2024-10-15,Deposit,62.4,Bank Transfer
TX002933,P00155,2024-11-22,Deposit,19.21,Bank Transfer
TX002934,P00155,2024-12-09,Withdrawal,6.32,Bank Transfer
TX002935,P00156,2024-08-25,Deposit,127.13,Credit Card
TX002936,P00156,2024-11-24,Deposit,283.14,Credit Card
TX002937,P00156,2024-02-28,Deposit,163.85,Credit Card
TX002938,P00156,2024-08-02,Deposit,175.31,Credit Card
TX002939,P00156,2024-03-19,Deposit,195.94,Credit Card
TX002940,P00156,2023-11-08,Deposit,204.82,Credit Card
TX002941,P00156,2023-11-04,Deposit,62.43,Credit Card
TX002942,P00156,2024-09-04,Deposit,215.39,Credit Card
TX002943,P00156,2024-10-02,Withdrawal,163.39,Credit Card
TX002944,P00156,2024-10-17,Deposit,142.45,Credit Card
TX002945,P00156,2024-02-10,Deposit,222.26,Credit Card
TX002946,P00156,2024-05-29,Deposit,57.0,Credit Card
TX002947,P00156,2024-06-04,Withdrawal,58.48,Credit Card
TX002948,P00157,2024-10-02,Deposit,93.82,E-Wallet
TX002949,P00157,2024-10-31,Withdrawal,85.25,E-Wallet
TX002950,P00157,2024-07-31,Deposit,233.38,E-Wallet
TX002951,P00157,2024-11-19,Deposit,31.92,E-Wallet
TX002952,P00157,2024-12-19,Deposit,176.35,E-Wallet
TX002953,P00157,2024-07-28,Deposit,187.04,E-Wallet
TX002954,P00157,2024-08-18,Withdrawal,216.74,E-Wallet
TX002955,P00157,2024-12-18,Deposit,215.8,E-Wallet
TX002956,P00157,2024-12-31,Withdrawal,251.94,E-Wallet
TX002957,P00157,2024-12-26,Deposit,268.0,E-Wallet
TX002958,P00157,2024-12-27,Withdrawal,105.76,E-Wallet
TX002959,P00157,2024-09-07,Deposit,210.61,E-Wallet
TX002960,P00157,2024-10-25,Deposit,126.0,E-Wallet
TX002961,P00157,2024-11-11,Withdrawal,79.48,E-Wallet
TX002962,P00157,2024-10-12,Deposit,177.05,E-Wallet
TX002963,P00157,2024-10-28,Deposit,87.47,E-Wallet
TX002964,P00157,2024-08-15,Deposit,186.32,E-Wallet
TX002965,P00157,2024-10-01,Deposit,298.37,E-Wallet
TX002966,P00157,2024-08-27,Deposit,61.09,E-Wallet
TX002967,P00157,2024-12-18,Deposit,273.4,E-Wallet
TX002968,P00157,2024-11-16,Deposit,153.67,E-Wallet
TX002969,P00157,2024-12-08,Withdrawal,97.46,E-Wallet
TX002970,P00157,2024-11-17,Deposit,223.39,E-Wallet
TX002971,P00157,2024-08-01,Deposit,261.79,E-Wallet
TX002972,P00157,2024-08-22,Deposit,277.19,E-Wallet
TX002973,P00158,2024-09-27,Deposit,1526.36,Bank Transfer
TX002974,P00158,2024-10-20,Withdrawal,592.4,Bank Transfer
TX002975,P00158,2024-12-25,Deposit,1187.36,Bank Transfer
TX002976,P00158,2024-12-04,Deposit,617.37,Bank Transfer
TX002977,P00158,2024-10-18,Deposit,1627.42,Bank Transfer
TX002978,P00158,2024-04-20,Deposit,1758.28,Bank Transfer
TX002979,P00158,2024-04-30,Withdrawal,2011.03,Bank Transfer
TX002980,P00158,2024-12-04,Deposit,814.26,Bank Transfer
TX002981,P00158,2024-12-11,Withdrawal,1198.16,Bank Transfer
TX002982,P00158,2024-04-23,Deposit,1523.18,Bank Transfer
TX002983,P00158,2024-05-10,Withdrawal,1007.5,Bank Transfer
TX002984,P00158,2024-04-19,Deposit,810.54,Bank Transfer
TX002985,P00158,2024-09-29,Deposit,111.28,Bank Transfer
TX002986,P00158,2024-11-03,Deposit,862.44,Bank Transfer
TX002987,P00158,2024-03-10,Deposit,847.4,Bank Transfer
TX002988,P00158,2024-03-22,Withdrawal,496.96,Bank Transfer
TX002989,P00158,2024-02-17,Deposit,804.83,Bank Transfer
TX002990,P00158,2024-03-04,Withdrawal,1098.21,Bank Transfer
TX002991,P00158,2024-03-28,Deposit,1329.26,Bank Transfer
TX002992,P00158,2024-02-17,Deposit,1285.3,Bank Transfer
TX002993,P00158,2024-02-18,Deposit,1733.2,Bank Transfer
TX002994,P00158,2024-12-12,Deposit,324.7,Bank Transfer
TX002995,P00158,2024-12-19,Withdrawal,346.43,Bank Transfer
TX002996,P00158,2024-04-26,Deposit,793.19,Bank Transfer
TX002997,P00158,2024-05-04,Withdrawal,560.59,Bank Transfer
TX002998,P00159,2024-09-19,Deposit,76.91,Credit Card
TX002999,P00159,2024-06-15,Deposit,26.97,Credit Card
TX003000,P00159,2024-07-05,Withdrawal,34.77,Credit Card
TX003001,P00159,2024-07-11,Deposit,8.96,Credit Card
TX003002,P00159,2024-12-03,Deposit,45.89,Credit Card
TX003003,P00159,2024-12-17,Withdrawal,32.98,Credit Card
TX003004,P00160,2024-06-16,Deposit,67.85,Bank Transfer
TX003005,P00160,2024-06-24,Withdrawal,100.27,Bank Transfer
TX003006,P00160,2024-11-14,Deposit,95.42,Bank Transfer
TX003007,P00160,2024-11-23,Withdrawal,114.18,Bank Transfer
TX003008,P00160,2024-11-21,Deposit,31.74,Bank Transfer
TX003009,P00160,2024-12-01,Withdrawal,18.1,Bank Transfer
TX003010,P00160,2024-03-03,Deposit,16.81,Bank Transfer
TX003011,P00160,2024-03-20,Withdrawal,7.48,Bank Transfer
TX003012,P00160,2024-10-23,Deposit,61.55,Bank Transfer
TX003013,P00160,2024-07-14,Deposit,55.29,Bank Transfer
TX003014,P00160,2024-08-09,Withdrawal,72.67,Bank Transfer
TX003015,P00160,2024-07-04,Deposit,42.82,Bank Transfer
TX003016,P00160,2024-04-11,Deposit,61.73,Bank Transfer
TX003017,P00161,2024-11-19,Deposit,51.87,Bank Transfer
TX003018,P00161,2024-12-02,Deposit,71.44,Bank Transfer
TX003019,P00161,2024-11-27,Deposit,97.1,Bank Transfer
TX003020,P00162,2024-09-18,Deposit,34.41,Credit Card
TX003021,P00162,2024-12-06,Deposit,6.0,Credit Card
TX003022,P00162,2024-09-22,Deposit,76.99,Credit Card
TX003023,P00162,2024-11-25,Deposit,6.52,Credit Card
TX003024,P00162,2024-12-20,Withdrawal,9.74,Credit Card
TX003025,P00162,2024-11-15,Deposit,52.88,Credit Card
TX003026,P00162,2024-11-26,Withdrawal,76.46,Credit Card
TX003027,P00162,2024-08-15,Deposit,11.45,Credit Card
TX003028,P00162,2024-09-07,Withdrawal,12.16,Credit Card
TX003029,P00162,2024-09-06,Deposit,45.2,Credit Card
TX003030,P00163,2024-07-04,Deposit,35.11,Credit Card
TX003031,P00163,2024-12-03,Deposit,37.31,Credit Card
TX003032,P00163,2024-12-11,Withdrawal,24.72,Credit Card
TX003033,P00163,2023-11-28,Deposit,88.68,Credit Card
TX003034,P00163,2024-07-23,Deposit,178.81,Credit Card
TX003035,P00163,2024-08-04,Withdrawal,261.48,Credit Card
TX003036,P00163,2024-05-06,Deposit,79.86,Credit Card
TX003037,P00163,2024-03-20,Deposit,214.43,Credit Card
TX003038,P00163,2024-08-18,Deposit,183.39,Credit Card
TX003039,P00163,2024-08-11,Deposit,54.47,Credit Card
TX003040,P00163,2023-07-18,Deposit,232.37,Credit Card
TX003041,P00163,2024-12-07,Deposit,168.82,Credit Card
TX003042,P00163,2024-02-29,Deposit,257.33,Credit Card
TX003043,P00163,2023-12-03,Deposit,140.31,Credit Card
TX003044,P00163,2023-09-01,Deposit,175.04,Credit Card
TX003045,P00163,2023-09-11,Withdrawal,202.38,Credit Card
TX003046,P00163,2024-09-15,Deposit,93.88,Credit Card
TX003047,P00163,2024-08-11,Deposit,130.88,Credit Card
TX003048,P00164,2024-12-25,Deposit,33.77,Bank Transfer
TX003049,P00164,2024-12-26,Withdrawal,50.4,Bank Transfer
TX003050,P00164,2024-12-26,Deposit,257.32,Bank Transfer
TX003051,P00164,2024-12-13,Deposit,171.78,Bank Transfer
TX003052,P00164,2024-12-13,Withdrawal,217.62,Bank Transfer
TX003053,P00164,2024-12-14,Deposit,177.83,Bank Transfer
TX003054,P00164,2024-12-25,Withdrawal,145.64,Bank Transfer
TX003055,P00164,2024-12-18,Deposit,80.76,Bank Transfer
TX003056,P00164,2024-12-15,Deposit,213.26,Bank Transfer
TX003057,P00164,2024-12-26,Deposit,79.56,Bank Transfer
TX003058,P00164,2024-12-17,Deposit,178.35,Bank Transfer
TX003059,P00164,2024-12-20,Deposit,92.54,Bank Transfer
TX003060,P00164,2024-12-28,Withdrawal,130.1,Bank Transfer
TX003061,P00164,2024-12-21,Deposit,87.22,Bank Transfer
TX003062,P00164,2024-12-27,Withdrawal,124.0,Bank Transfer
TX003063,P00164,2024-12-25,Deposit,125.3,Bank Transfer
TX003064,P00164,2024-12-31,Deposit,72.31,Bank Transfer
TX003065,P00164,2024-12-31,Withdrawal,62.77,Bank Transfer
TX003066,P00164,2024-12-18,Deposit,194.15,Bank Transfer
TX003067,P00164,2024-12-18,Deposit,221.86,Bank Transfer
TX003068,P00164,2024-12-31,Deposit,59.39,Bank Transfer
TX003069,P00164,2024-12-31,Withdrawal,66.71,Bank Transfer
TX003070,P00164,2024-12-11,Deposit,181.06,Bank Transfer
TX003071,P00164,2024-12-11,Withdrawal,68.5,Bank Transfer
TX003072,P00165,2024-01-15,Deposit,77.31,Credit Card
TX003073,P00165,2024-01-23,Withdrawal,50.41,Credit Card
TX003074,P00165,2023-12-30,Deposit,96.35,Credit Card
TX003075,P00165,2023-08-07,Deposit,62.44,Credit Card
TX003076,P00165,2023-06-05,Deposit,80.97,Credit Card
TX003077,P00166,2024-03-04,Deposit,111.91,Bank Transfer
TX003078,P00166,2024-03-14,Withdrawal,50.61,Bank Transfer
TX003079,P00166,2024-08-07,Deposit,36.12,Bank Transfer
TX003080,P00166,2024-07-04,Deposit,142.2,Bank Transfer
TX003081,P00166,2024-12-04,Deposit,39.44,Bank Transfer
TX003082,P00166,2024-05-13,Deposit,54.81,Bank Transfer
TX003083,P00166,2024-06-08,Withdrawal,42.31,Bank Transfer
TX003084,P00166,2024-06-14,Deposit,295.71,Bank Transfer
TX003085,P00166,2024-06-18,Withdrawal,154.11,Bank Transfer
TX003086,P00166,2024-08-29,Deposit,298.01,Bank Transfer
TX003087,P00166,2024-04-07,Deposit,275.81,Bank Transfer
TX003088,P00166,2024-09-16,Deposit,150.72,Bank Transfer
TX003089,P00166,2024-09-18,Withdrawal,120.12,Bank Transfer
TX003090,P00166,2024-10-06,Deposit,215.96,Bank Transfer
TX003091,P00166,2024-10-18,Withdrawal,168.92,Bank Transfer
TX003092,P00166,2024-06-21,Deposit,224.43,Bank Transfer
TX003093,P00166,2024-07-16,Withdrawal,186.62,Bank Transfer
TX003094,P00166,2024-05-06,Deposit,176.38,Bank Transfer
TX003095,P00166,2024-05-18,Withdrawal,221.72,Bank Transfer
TX003096,P00166,2024-07-10,Deposit,192.02,Bank Transfer
TX003097,P00166,2024-07-26,Withdrawal,241.06,Bank Transfer
TX003098,P00166,2024-03-30,Deposit,196.45,Bank Transfer
TX003099,P00166,2024-04-25,Withdrawal,67.8,Bank Transfer
TX003100,P00166,2024-09-19,Deposit,241.5,Bank Transfer
TX003101,P00166,2024-09-20,Withdrawal,110.78,Bank Transfer
TX003102,P00167,2024-10-12,Deposit,25.18,E-Wallet
TX003103,P00167,2024-11-23,Deposit,152.51,E-Wallet
TX003104,P00167,2024-12-11,Deposit,66.76,E-Wallet
TX003105,P00167,2024-09-08,Deposit,123.95,E-Wallet
TX003106,P00167,2024-11-22,Deposit,252.51,E-Wallet
TX003107,P00167,2024-11-23,Withdrawal,150.02,E-Wallet
TX003108,P00167,2024-11-15,Deposit,73.45,E-Wallet
TX003109,P00167,2024-11-03,Deposit,197.6,E-Wallet
TX003110,P00167,2024-11-15,Deposit,267.25,E-Wallet
TX003111,P00167,2024-11-17,Deposit,224.1,E-Wallet
TX003112,P00167,2024-12-01,Withdrawal,139.1,E-Wallet
TX003113,P00167,2024-12-06,Deposit,200.79,E-Wallet
TX003114,P00167,2024-12-22,Withdrawal,283.19,E-Wallet
TX003115,P00167,2024-12-28,Deposit,210.23,E-Wallet
TX003116,P00167,2024-12-20,Deposit,218.26,E-Wallet
TX003117,P00167,2024-08-23,Deposit,92.15,E-Wallet
TX003118,P00167,2024-12-11,Deposit,139.63,E-Wallet
TX003119,P00167,2024-10-23,Deposit,247.88,E-Wallet
TX003120,P00167,2024-11-01,Withdrawal,252.01,E-Wallet
TX003121,P00167,2024-09-26,Deposit,60.02,E-Wallet
TX003122,P00167,2024-11-23,Deposit,103.05,E-Wallet
TX003123,P00167,2024-12-16,Withdrawal,58.42,E-Wallet
TX003124,P00167,2024-10-08,Deposit,270.09,E-Wallet
TX003125,P00167,2024-10-11,Withdrawal,131.9,E-Wallet
TX003126,P00167,2024-12-22,Deposit,184.0,E-Wallet
TX003127,P00167,2024-12-18,Deposit,245.56,E-Wallet
TX003128,P00167,2024-12-31,Withdrawal,341.89,E-Wallet
TX003129,P00168,2024-12-14,Deposit,32.39,Crypto
TX003130,P00168,2023-11-13,Deposit,28.89,Crypto
TX003131,P00168,2023-11-15,Withdrawal,14.99,Crypto
TX003132,P00168,2024-06-28,Deposit,46.51,Crypto
TX003133,P00168,2023-09-08,Deposit,18.06,Crypto
TX003134,P00168,2023-09-26,Withdrawal,26.49,Crypto
TX003135,P00168,2024-01-30,Deposit,94.21,Crypto
TX003136,P00168,2023-09-06,Deposit,37.4,Crypto
TX003137,P00169,2024-06-24,Deposit,85.49,Crypto
TX003138,P00169,2024-10-20,Deposit,18.43,Crypto
TX003139,P00169,2024-07-30,Deposit,47.77,Crypto
TX003140,P00169,2024-11-21,Deposit,50.89,Crypto
TX003141,P00169,2024-10-25,Deposit,97.39,Crypto
TX003142,P00169,2024-11-06,Withdrawal,90.24,Crypto
TX003143,P00169,2024-09-14,Deposit,71.27,Crypto
TX003144,P00169,2024-07-29,Deposit,71.3,Crypto
TX003145,P00169,2024-08-18,Withdrawal,53.05,Crypto
TX003146,P00169,2024-08-25,Deposit,49.42,Crypto
TX003147,P00170,2024-03-01,Deposit,7.33,E-Wallet
TX003148,P00170,2024-05-03,Deposit,45.7,E-Wallet
TX003149,P00170,2023-12-29,Deposit,58.9,E-Wallet
TX003150,P00170,2023-11-20,Deposit,88.94,E-Wallet
TX003151,P00170,2024-12-23,Deposit,5.35,E-Wallet
TX003152,P00171,2023-10-25,Deposit,24.13,Credit Card
TX003153,P00171,2023-07-11,Deposit,84.74,Credit Card
TX003154,P00171,2023-08-08,Withdrawal,39.73,Credit Card
TX003155,P00171,2023-08-14,Deposit,41.5,Credit Card
TX003156,P00171,2023-08-17,Withdrawal,33.3,Credit Card
TX003157,P00171,2024-05-19,Deposit,90.58,Credit Card
TX003158,P00171,2024-10-20,Deposit,43.6,Credit Card
TX003159,P00171,2024-11-04,Withdrawal,47.9,Credit Card
TX003160,P00171,2024-11-06,Deposit,94.97,Credit Card
TX003161,P00171,2024-05-22,Deposit,89.4,Credit Card
TX003162,P00171,2023-11-13,Deposit,29.2,Credit Card
TX003163,P00172,2023-05-20,Deposit,9.97,Bank Transfer
TX003164,P00173,2024-07-30,Deposit,1595.1,Crypto
TX003165,P00173,2024-08-09,Deposit,1726.09,Crypto
TX003166,P00173,2024-08-10,Withdrawal,1258.14,Crypto
TX003167,P00173,2024-04-12,Deposit,826.97,Crypto
TX003168,P00173,2024-04-15,Withdrawal,400.82,Crypto
TX003169,P00173,2023-11-02,Deposit,1736.99,Crypto
TX003170,P00173,2023-11-26,Withdrawal,1588.91,Crypto
TX003171,P00173,2024-10-31,Deposit,997.39,Crypto
TX003172,P00173,2024-11-04,Withdrawal,1258.72,Crypto
TX003173,P00173,2023-09-07,Deposit,483.02,Crypto
TX003174,P00173,2024-08-13,Deposit,1996.41,Crypto
TX003175,P00173,2024-09-06,Withdrawal,1158.03,Crypto
TX003176,P00173,2024-01-04,Deposit,1659.11,Crypto
TX003177,P00173,2023-04-19,Deposit,960.01,Crypto
TX003178,P00173,2024-04-06,Deposit,468.57,Crypto
TX003179,P00173,2023-12-15,Deposit,1638.79,Crypto
TX003180,P00173,2024-01-13,Withdrawal,908.86,Crypto
TX003181,P00173,2024-12-02,Deposit,881.3,Crypto
TX003182,P00173,2024-12-27,Withdrawal,998.01,Crypto
TX003183,P00173,2023-04-03,Deposit,1127.06,Crypto
TX003184,P00173,2023-09-29,Deposit,157.75,Crypto
TX003185,P00173,2023-11-24,Deposit,1518.74,Crypto
TX003186,P00173,2023-12-15,Withdrawal,1509.72,Crypto
TX003187,P00173,2024-10-02,Deposit,1563.3,Crypto
TX003188,P00173,2024-10-26,Deposit,1003.7,Crypto
TX003189,P00173,2024-09-24,Deposit,1767.52,Crypto
TX003190,P00173,2024-10-02,Withdrawal,1244.27,Crypto
TX003191,P00173,2023-07-19,Deposit,1154.95,Crypto
TX003192,P00173,2023-07-30,Withdrawal,885.95,Crypto
TX003193,P00173,2023-11-16,Deposit,1100.59,Crypto
TX003194,P00173,2023-12-15,Withdrawal,385.96,Crypto
TX003195,P00173,2023-09-10,Deposit,772.48,Crypto
TX003196,P00173,2024-06-30,Deposit,668.39,Crypto
TX003197,P00173,2023-02-27,Deposit,1188.77,Crypto
TX003198,P00173,2024-11-28,Deposit,1911.35,Crypto
TX003199,P00173,2023-03-04,Deposit,1787.72,Crypto
TX003200,P00174,2024-05-13,Deposit,204.2,E-Wallet
TX003201,P00174,2024-05-28,Deposit,220.82,E-Wallet
TX003202,P00174,2024-06-01,Withdrawal,238.66,E-Wallet
TX003203,P00174,2024-03-25,Deposit,244.4,E-Wallet
TX003204,P00174,2024-08-31,Deposit,275.18,E-Wallet
TX003205,P00174,2024-05-13,Deposit,112.99,E-Wallet
TX003206,P00174,2024-06-08,Withdrawal,151.99,E-Wallet
TX003207,P00174,2024-10-28,Deposit,73.54,E-Wallet
TX003208,P00175,2024-12-14,Deposit,46.98,Credit Card
TX003209,P00175,2024-12-28,Deposit,148.75,Credit Card
TX003210,P00175,2024-12-31,Withdrawal,126.78,Credit Card
TX003211,P00175,2024-12-26,Deposit,122.28,Credit Card
TX003212,P00175,2024-12-28,Deposit,106.45,Credit Card
TX003213,P00175,2024-12-20,Deposit,226.59,Credit Card
TX003214,P00175,2024-12-28,Deposit,166.35,Credit Card
TX003215,P00175,2024-12-28,Withdrawal,149.89,Credit Card
TX003216,P00176,2024-11-22,Deposit,109.6,E-Wallet
TX003217,P00176,2024-09-29,Deposit,214.97,E-Wallet
TX003218,P00176,2024-08-29,Deposit,49.69,E-Wallet
TX003219,P00176,2024-08-21,Deposit,201.08,E-Wallet
TX003220,P00176,2024-09-18,Withdrawal,163.93,E-Wallet
TX003221,P00176,2024-12-25,Deposit,199.99,E-Wallet
TX003222,P00176,2024-09-24,Deposit,220.6,E-Wallet
TX003223,P00176,2024-08-01,Deposit,148.59,E-Wallet
TX003224,P00176,2024-09-02,Deposit,279.87,E-Wallet
TX003225,P00176,2024-09-29,Withdrawal,413.82,E-Wallet
TX003226,P00176,2024-08-08,Deposit,215.94,E-Wallet
TX003227,P00177,2024-11-04,Deposit,25.3,Bank Transfer
TX003228,P00177,2024-11-27,Deposit,13.21,Bank Transfer
TX003229,P00177,2024-12-22,Withdrawal,12.36,Bank Transfer
TX003230,P00177,2024-12-27,Deposit,77.61,Bank Transfer
TX003231,P00178,2024-11-10,Deposit,3301.56,Bank Transfer
TX003232,P00178,2024-11-22,Withdrawal,4252.39,Bank Transfer
TX003233,P00178,2024-12-04,Deposit,5849.7,Bank Transfer
TX003234,P00178,2024-12-31,Deposit,6140.34,Bank Transfer
TX003235,P00178,2024-12-31,Withdrawal,4939.84,Bank Transfer
TX003236,P00178,2024-11-10,Deposit,2737.88,Bank Transfer
TX003237,P00178,2024-11-09,Deposit,2590.6,Bank Transfer
TX003238,P00178,2024-12-18,Deposit,6434.4,Bank Transfer
TX003239,P00178,2024-10-25,Deposit,9816.61,Bank Transfer
TX003240,P00178,2024-11-20,Deposit,4979.5,Bank Transfer
TX003241,P00178,2024-10-29,Deposit,841.16,Bank Transfer
TX003242,P00178,2024-12-15,Deposit,3505.4,Bank Transfer
TX003243,P00178,2024-12-29,Withdrawal,1285.62,Bank Transfer
TX003244,P00178,2024-12-31,Deposit,3165.4,Bank Transfer
TX003245,P00178,2024-12-18,Deposit,6018.79,Bank Transfer
TX003246,P00178,2024-10-31,Deposit,6457.64,Bank Transfer
TX003247,P00178,2024-12-24,Deposit,3482.62,Bank Transfer
TX003248,P00178,2024-12-25,Withdrawal,5177.26,Bank Transfer
TX003249,P00178,2024-12-30,Deposit,5637.48,Bank Transfer
TX003250,P00178,2024-12-18,Deposit,7615.0,Bank Transfer
TX003251,P00178,2024-10-30,Deposit,3851.05,Bank Transfer
TX003252,P00178,2024-11-14,Withdrawal,3939.75,Bank Transfer
TX003253,P00178,2024-11-29,Deposit,4011.14,Bank Transfer
TX003254,P00178,2024-12-10,Deposit,2092.66,Bank Transfer
TX003255,P00178,2024-11-17,Deposit,5302.52,Bank Transfer
TX003256,P00178,2024-12-17,Deposit,4404.74,Bank Transfer
TX003257,P00178,2024-11-10,Deposit,9615.11,Bank Transfer
TX003258,P00178,2024-12-12,Deposit,1253.1,Bank Transfer
TX003259,P00178,2024-12-24,Withdrawal,1400.35,Bank Transfer
TX003260,P00178,2024-11-14,Deposit,1587.9,Bank Transfer
TX003261,P00178,2024-10-25,Deposit,6504.33,Bank Transfer
TX003262,P00178,2024-11-02,Deposit,5698.23,Bank Transfer
TX003263,P00178,2024-11-03,Deposit,1969.52,Bank Transfer
TX003264,P00178,2024-12-30,Deposit,5468.45,Bank Transfer
TX003265,P00178,2024-11-03,Deposit,5352.06,Bank Transfer
TX003266,P00178,2024-11-28,Withdrawal,1776.15,Bank Transfer
TX003267,P00178,2024-12-23,Deposit,566.91,Bank Transfer
TX003268,P00178,2024-10-26,Deposit,8794.23,Bank Transfer
TX003269,P00178,2024-11-13,Withdrawal,4030.8,Bank Transfer
TX003270,P00178,2024-12-22,Deposit,7903.69,Bank Transfer
TX003271,P00178,2024-11-09,Deposit,4182.41,Bank Transfer
TX003272,P00178,2024-11-20,Deposit,2627.09,Bank Transfer
TX003273,P00178,2024-12-26,Deposit,6796.16,Bank Transfer
TX003274,P00178,2024-11-29,Deposit,6270.98,Bank Transfer
TX003275,P00178,2024-10-27,Deposit,2804.8,Bank Transfer
TX003276,P00178,2024-12-14,Deposit,5162.88,Bank Transfer
TX003277,P00178,2024-12-13,Deposit,8691.4,Bank Transfer
TX003278,P00178,2024-11-19,Deposit,9967.17,Bank Transfer
TX003279,P00178,2024-11-30,Withdrawal,11249.15,Bank Transfer
TX003280,P00178,2024-10-23,Deposit,8103.48,Bank Transfer
TX003281,P00178,2024-11-03,Deposit,7776.45,Bank Transfer
TX003282,P00178,2024-11-18,Deposit,1451.43,Bank Transfer
TX003283,P00178,2024-10-27,Deposit,6972.78,Bank Transfer
TX003284,P00178,2024-12-17,Deposit,6923.13,Bank Transfer
TX003285,P00178,2024-12-19,Withdrawal,7424.7,Bank Transfer
TX003286,P00178,2024-12-28,Deposit,5045.19,Bank Transfer
TX003287,P00178,2024-11-19,Deposit,5407.49,Bank Transfer
TX003288,P00178,2024-11-26,Deposit,3002.37,Bank Transfer
TX003289,P00178,2024-12-26,Deposit,5605.25,Bank Transfer
TX003290,P00178,2024-12-26,Withdrawal,3775.9,Bank Transfer
TX003291,P00178,2024-11-30,Deposit,8933.76,Bank Transfer
TX003292,P00178,2024-11-04,Deposit,7649.16,Bank Transfer
TX003293,P00178,2024-12-02,Deposit,8582.9,Bank Transfer
TX003294,P00178,2024-12-19,Withdrawal,12776.3,Bank Transfer
TX003295,P00178,2024-11-05,Deposit,3580.84,Bank Transfer
TX003296,P00178,2024-12-29,Deposit,6216.53,Bank Transfer
TX003297,P00178,2024-12-17,Deposit,8844.24,Bank Transfer
TX003298,P00178,2024-12-18,Deposit,5608.41,Bank Transfer
TX003299,P00178,2024-11-09,Deposit,2705.15,Bank Transfer
TX003300,P00178,2024-11-25,Deposit,3893.02,Bank Transfer
TX003301,P00178,2024-11-24,Deposit,4414.13,Bank Transfer
TX003302,P00178,2024-11-28,Deposit,735.03,Bank Transfer
TX003303,P00178,2024-11-20,Deposit,8284.33,Bank Transfer
TX003304,P00178,2024-12-15,Deposit,9560.9,Bank Transfer
TX003305,P00179,2024-11-29,Deposit,81.02,Crypto
TX003306,P00179,2024-12-09,Withdrawal,70.95,Crypto
TX003307,P00179,2024-12-20,Deposit,159.61,Crypto
TX003308,P00179,2024-12-27,Deposit,53.33,Crypto
TX003309,P00179,2024-12-03,Deposit,122.49,Crypto
TX003310,P00179,2024-11-12,Deposit,188.4,Crypto
TX003311,P00179,2024-11-11,Deposit,205.51,Crypto
