player_id,registration_date,country,segment,status,preferred_game,deposit_method,last_login,kyc_verified
P01514,2024-02-05,Canada,Casual,Dormant,Table Games,Credit Card,2024-05-23,Yes
P01515,2023-12-14,Brazil,Regular,Inactive,Sports Betting,Crypto,2024-01-06,Yes
P01516,2024-07-02,Germany,VIP,Active,Poker,Bank Transfer,2024-12-27,Yes
P01517,2023-01-22,India,Regular,Dormant,Table Games,Credit Card,2023-04-24,Yes
P01518,2024-01-06,Finland,Regular,Inactive,Sports Betting,E-Wallet,2024-03-26,Yes
P01519,2024-01-18,Finland,Casual,Active,Live Casino,Credit Card,2024-12-20,Yes
P01520,2024-06-23,Sweden,Casual,Active,Slots,E-Wallet,2024-12-23,Yes
P01521,2024-10-08,Cyprus,Casual,Dormant,Slots,Bank Transfer,2024-10-08,Yes
P01522,2024-01-22,Brazil,VIP,Inactive,Slots,Credit Card,2024-03-29,Yes
P01523,2024-03-01,Finland,Regular,Active,Poker,E-Wallet,2024-12-28,Yes
P01524,2024-02-05,Brazil,Regular,Active,Table Games,Crypto,2024-12-26,Yes
P01525,2023-10-08,Brazil,Casual,Inactive,Poker,Crypto,2023-11-28,Yes
P01526,2023-08-16,Brazil,Casual,Dormant,Sports Betting,Bank Transfer,2024-05-29,No
P01527,2023-09-08,Canada,Regular,Inactive,Table Games,Credit Card,2024-05-19,Yes
P01528,2023-01-26,Sweden,Regular,Inactive,Table Games,Crypto,2023-09-20,Yes
P01529,2023-12-07,Germany,Regular,Active,Slots,E-Wallet,2024-12-27,Yes
P01530,2024-08-30,Canada,VIP,Active,Poker,Crypto,2024-12-19,Yes
P01531,2023-08-27,Brazil,VIP,Active,Sports Betting,Bank Transfer,2024-12-24,Yes
P01532,2023-02-07,Nigeria,VIP,Active,Sports Betting,Credit Card,2024-12-26,Yes
P01533,2024-07-29,India,Casual,Dormant,Live Casino,Bank Transfer,2024-09-30,Yes
P01534,2024-07-22,Germany,Casual,Dormant,Sports Betting,Credit Card,2024-08-01,Yes
P01535,2023-06-15,Malta,Regular,Inactive,Live Casino,Crypto,2023-10-17,No
P01536,2024-03-10,Malta,Casual,Inactive,Poker,Crypto,2024-11-14,Yes
P01537,2024-03-21,Brazil,Casual,Dormant,Poker,Bank Transfer,2024-09-21,Yes
P01538,2024-10-27,Finland,Casual,Active,Live Casino,Bank Transfer,2024-12-21,Yes
P01539,2024-04-18,Malta,Casual,Active,Live Casino,Crypto,2024-12-22,Yes
P01540,2023-06-03,Brazil,Casual,Inactive,Live Casino,E-Wallet,2023-06-08,Yes
P01541,2023-12-05,Sweden,Regular,Active,Poker,E-Wallet,2024-12-26,Yes
P01542,2023-08-20,Cyprus,Regular,Active,Table Games,Bank Transfer,2024-12-17,No
P01543,2024-08-21,Nigeria,VIP,Inactive,Sports Betting,Bank Transfer,2024-10-07,Yes
P01544,2023-07-27,Germany,Regular,Active,Live Casino,Bank Transfer,2024-12-19,Yes
P01545,2023-05-10,India,Regular,Dormant,Poker,Bank Transfer,2024-06-05,No
P01546,2024-09-22,Cyprus,Regular,Self-Excluded,Live Casino,Credit Card,2024-11-21,No
P01547,2023-04-04,Malta,Whale,Dormant,Live Casino,Crypto,2023-09-01,No
P01548,2023-02-23,Sweden,Casual,Active,Sports Betting,Crypto,2024-12-29,Yes
P01549,2023-05-01,Canada,Regular,Active,Sports Betting,Crypto,2024-12-23,Yes
P01550,2023-11-21,Nigeria,VIP,Active,Live Casino,E-Wallet,2024-12-31,No
P01551,2024-12-29,Finland,VIP,Active,Sports Betting,Crypto,2024-12-23,Yes
P01552,2023-05-04,India,Casual,Inactive,Live Casino,Credit Card,2024-07-22,No
P01553,2024-11-17,Cyprus,VIP,Active,Poker,E-Wallet,2024-12-23,Yes
P01554,2023-01-11,Finland,Casual,Active,Live Casino,Credit Card,2024-12-22,Yes
P01555,2024-01-13,UK,Casual,Dormant,Poker,Bank Transfer,2024-09-26,Yes
P01556,2024-05-05,Brazil,Casual,Inactive,Table Games,Credit Card,2024-10-30,No
P01557,2024-04-27,Sweden,VIP,Dormant,Live Casino,Crypto,2024-08-21,Yes
P01558,2024-07-12,India,Regular,Dormant,Slots,E-Wallet,2024-07-16,Yes
P01559,2023-05-15,Germany,Casual,Active,Slots,Crypto,2024-12-30,Yes
P01560,2023-04-10,Cyprus,Casual,Dormant,Poker,Credit Card,2024-01-19,Yes
P01561,2023-11-21,Nigeria,Regular,Dormant,Table Games,Credit Card,2024-02-15,No
P01562,2024-11-14,Cyprus,Casual,Self-Excluded,Poker,E-Wallet,2024-11-16,Yes
P01563,2024-03-30,Cyprus,Casual,Active,Poker,Crypto,2024-12-26,Yes
P01564,2023-01-04,India,Regular,Active,Slots,Bank Transfer,2024-12-25,Yes
P01565,2023-03-30,Germany,VIP,Active,Slots,Credit Card,2024-12-24,Yes
P01566,2023-11-22,Malta,Casual,Inactive,Slots,E-Wallet,2023-12-02,Yes
P01567,2023-09-10,Cyprus,Casual,Active,Live Casino,Bank Transfer,2024-12-27,Yes
P01568,2023-07-02,India,Regular,Active,Sports Betting,E-Wallet,2024-12-26,No
P01569,2023-07-24,Brazil,Casual,Active,Sports Betting,Bank Transfer,2024-12-21,Yes
P01570,2024-01-08,Finland,Casual,Active,Sports Betting,E-Wallet,2024-12-27,Yes
P01571,2024-01-30,Cyprus,VIP,Active,Sports Betting,Bank Transfer,2024-12-26,Yes
P01572,2023-10-23,Finland,Regular,Active,Poker,Bank Transfer,2024-12-28,Yes
P01573,2023-09-22,UK,Regular,Active,Slots,E-Wallet,2024-12-21,Yes
P01574,2023-11-27,Nigeria,Casual,Inactive,Slots,Bank Transfer,2024-06-07,Yes
P01575,2023-01-09,India,Regular,Active,Table Games,Credit Card,2024-12-24,Yes
P01576,2023-06-16,UK,Casual,Inactive,Sports Betting,Crypto,2023-12-23,Yes
P01577,2024-02-13,Brazil,Regular,Inactive,Table Games,Bank Transfer,2024-06-16,Yes
P01578,2023-02-11,Finland,Casual,Dormant,Slots,Crypto,2023-10-08,Yes
P01579,2024-08-14,Malta,Casual,Inactive,Poker,E-Wallet,2024-08-17,No
P01580,2024-12-15,Cyprus,VIP,Dormant,Poker,E-Wallet,2024-12-15,Yes
P01581,2023-02-25,Malta,Casual,Dormant,Table Games,Crypto,2024-01-07,Yes
P01582,2024-11-05,Malta,Casual,Active,Table Games,Bank Transfer,2024-12-31,Yes
P01583,2023-07-28,Cyprus,Casual,Inactive,Live Casino,Bank Transfer,2024-08-01,Yes
P01584,2023-04-13,Cyprus,Casual,Inactive,Sports Betting,Crypto,2024-05-20,No
P01585,2023-04-09,Malta,Regular,Inactive,Sports Betting,Bank Transfer,2024-02-28,No
P01586,2024-03-10,Germany,VIP,Active,Table Games,Crypto,2024-12-25,Yes
P01587,2023-01-28,Malta,Whale,Active,Live Casino,Bank Transfer,2024-12-26,Yes
P01588,2023-01-02,Germany,Regular,Inactive,Live Casino,E-Wallet,2024-02-13,Yes
P01589,2023-11-06,Canada,Casual,Inactive,Live Casino,Crypto,2024-04-27,Yes
P01590,2024-11-22,UK,Casual,Dormant,Table Games,Crypto,2024-11-22,Yes
P01591,2024-06-13,Germany,Casual,Dormant,Table Games,Credit Card,2024-08-11,Yes
P01592,2023-01-13,Nigeria,Casual,Active,Poker,Crypto,2024-12-19,Yes
P01593,2024-10-31,Canada,Casual,Dormant,Sports Betting,Credit Card,2024-10-31,Yes
P01594,2024-10-11,Sweden,Casual,Active,Poker,Bank Transfer,2024-12-29,No
P01595,2024-07-01,Malta,Regular,Dormant,Sports Betting,Crypto,2024-07-15,No
P01596,2023-01-08,Nigeria,Casual,Active,Table Games,E-Wallet,2024-12-31,Yes
P01597,2024-04-10,Brazil,Regular,Inactive,Slots,Credit Card,2024-08-06,No
P01598,2023-02-21,Brazil,Casual,Dormant,Sports Betting,Bank Transfer,2024-03-05,Yes
P01599,2023-01-25,Brazil,Regular,Inactive,Table Games,Crypto,2023-07-27,Yes
P01600,2024-10-13,India,Casual,Active,Slots,Crypto,2024-12-18,Yes
P01601,2023-04-07,Sweden,Casual,Active,Sports Betting,Bank Transfer,2024-12-19,Yes
P01602,2024-09-24,Finland,Casual,Active,Poker,Crypto,2024-12-30,Yes
P01603,2023-02-09,Germany,Casual,Active,Sports Betting,Credit Card,2024-12-28,Yes
P01604,2023-11-06,Malta,Regular,Inactive,Table Games,Credit Card,2023-11-17,No
P01605,2023-04-30,Brazil,Casual,Dormant,Poker,E-Wallet,2024-01-22,Yes
P01606,2024-08-10,Canada,Casual,Inactive,Table Games,E-Wallet,2024-11-15,Yes
P01607,2024-09-11,Brazil,Regular,Inactive,Table Games,Credit Card,2024-10-04,Yes
P01608,2024-02-29,Brazil,Casual,Self-Excluded,Sports Betting,Bank Transfer,2024-07-18,Yes
P01609,2024-12-27,Nigeria,Casual,Active,Table Games,Crypto,2024-12-18,Yes
P01610,2023-12-03,Finland,Regular,Inactive,Slots,Bank Transfer,2024-08-02,Yes
P01611,2024-03-31,Sweden,Casual,Active,Live Casino,E-Wallet,2024-12-30,Yes
P01612,2023-02-03,Germany,Casual,Self-Excluded,Sports Betting,Bank Transfer,2024-09-10,Yes
P01613,2024-06-26,India,Regular,Inactive,Sports Betting,Crypto,2024-09-08,Yes
P01614,2023-06-20,Canada,Regular,Inactive,Slots,Bank Transfer,2024-09-03,Yes
P01615,2023-08-29,Malta,Casual,Inactive,Sports Betting,Credit Card,2024-05-30,Yes
P01616,2023-04-24,Malta,Casual,Inactive,Sports Betting,Crypto,2023-10-23,Yes
P01617,2024-09-05,India,Casual,Active,Slots,Bank Transfer,2024-12-29,Yes
P01618,2023-08-19,Sweden,Regular,Dormant,Table Games,Crypto,2024-04-28,Yes
P01619,2024-02-14,India,VIP,Active,Sports Betting,E-Wallet,2024-12-25,Yes
P01620,2024-08-17,Canada,Casual,Self-Excluded,Live Casino,Credit Card,2024-10-09,Yes
P01621,2024-09-26,Nigeria,Casual,Inactive,Poker,Crypto,2024-10-06,No
P01622,2023-09-13,Sweden,Casual,Active,Slots,Bank Transfer,2024-12-27,Yes
P01623,2024-10-31,Malta,Regular,Inactive,Sports Betting,Bank Transfer,2024-11-12,Yes
P01624,2024-04-28,India,Casual,Dormant,Live Casino,Bank Transfer,2024-06-18,Yes
P01625,2024-08-14,Nigeria,Casual,Inactive,Sports Betting,E-Wallet,2024-09-14,No
P01626,2024-05-27,India,Whale,Inactive,Live Casino,E-Wallet,2024-10-28,Yes
P01627,2023-01-08,Canada,Whale,Inactive,Poker,Crypto,2024-12-01,No
P01628,2024-03-03,Finland,Casual,Dormant,Slots,Credit Card,2024-09-02,Yes
P01629,2023-03-03,UK,VIP,Active,Table Games,Crypto,2024-12-23,Yes
P01630,2024-10-27,Germany,Regular,Inactive,Live Casino,Bank Transfer,2024-11-03,No
P01631,2023-04-25,Canada,Regular,Self-Excluded,Table Games,E-Wallet,2024-05-04,No
P01632,2023-08-04,Germany,Regular,Active,Sports Betting,Crypto,2024-12-22,No
P01633,2023-12-17,India,Regular,Active,Sports Betting,Bank Transfer,2024-12-24,Yes
P01634,2023-05-24,UK,Regular,Active,Live Casino,Bank Transfer,2024-12-21,Yes
P01635,2023-11-11,Nigeria,Regular,Dormant,Table Games,Crypto,2024-01-31,Yes
P01636,2023-06-08,Malta,Regular,Self-Excluded,Poker,Bank Transfer,2023-10-17,No
P01637,2023-08-22,Nigeria,Casual,Active,Table Games,E-Wallet,2024-12-20,Yes
P01638,2024-06-04,Canada,Casual,Self-Excluded,Sports Betting,E-Wallet,2024-10-14,No
P01639,2024-08-24,Finland,Regular,Dormant,Table Games,Crypto,2024-09-13,No
P01640,2023-06-23,Malta,Casual,Dormant,Sports Betting,Crypto,2024-02-24,Yes
P01641,2023-12-17,Cyprus,VIP,Active,Live Casino,Bank Transfer,2024-12-20,Yes
P01642,2023-05-03,Sweden,Regular,Inactive,Sports Betting,Credit Card,2024-05-02,No
P01643,2024-06-20,Cyprus,VIP,Dormant,Table Games,Credit Card,2024-09-22,Yes
P01644,2023-12-04,Finland,Casual,Inactive,Poker,Credit Card,2024-04-20,No
P01645,2024-08-03,Brazil,Casual,Inactive,Live Casino,E-Wallet,2024-09-03,Yes
P01646,2023-07-01,Brazil,Regular,Active,Poker,Bank Transfer,2024-12-26,Yes
P01647,2023-03-07,Finland,Casual,Dormant,Table Games,Credit Card,2023-07-20,Yes
P01648,2024-08-18,Finland,Casual,Inactive,Slots,Bank Transfer,2024-08-30,No
P01649,2024-05-04,Sweden,Casual,Active,Live Casino,Credit Card,2024-12-18,Yes
P01650,2024-05-13,Nigeria,Casual,Active,Sports Betting,Credit Card,2024-12-17,Yes
P01651,2024-10-20,Nigeria,Casual,Active,Sports Betting,Credit Card,2024-12-29,Yes
P01652,2023-10-05,India,Casual,Inactive,Poker,Crypto,2024-01-03,Yes
P01653,2023-11-03,Cyprus,Whale,Active,Table Games,Bank Transfer,2024-12-25,Yes
P01654,2024-10-02,Malta,Regular,Inactive,Sports Betting,Credit Card,2024-11-19,Yes
P01655,2024-04-26,Germany,Whale,Active,Sports Betting,Bank Transfer,2024-12-19,Yes
P01656,2023-12-17,Malta,VIP,Inactive,Live Casino,Credit Card,2024-09-17,No
P01657,2024-05-28,Finland,Casual,Active,Sports Betting,Credit Card,2024-12-29,Yes
P01658,2023-08-04,India,VIP,Active,Live Casino,E-Wallet,2024-12-19,No
P01659,2023-06-11,India,Regular,Inactive,Poker,Crypto,2023-11-18,Yes
P01660,2023-10-03,Sweden,Regular,Active,Table Games,Bank Transfer,2024-12-21,Yes
P01661,2023-12-29,Sweden,Casual,Dormant,Table Games,Crypto,2024-06-07,Yes
P01662,2023-01-06,UK,Regular,Dormant,Sports Betting,Bank Transfer,2024-02-23,Yes
P01663,2024-04-12,Cyprus,Casual,Dormant,Live Casino,Bank Transfer,2024-04-16,Yes
P01664,2023-11-26,India,Casual,Inactive,Poker,E-Wallet,2024-06-08,No
P01665,2024-03-26,Germany,Regular,Dormant,Live Casino,E-Wallet,2024-04-22,Yes
P01666,2024-08-30,Canada,Casual,Inactive,Sports Betting,E-Wallet,2024-09-04,Yes
P01667,2024-01-20,India,Regular,Active,Table Games,Bank Transfer,2024-12-17,Yes
P01668,2024-04-28,Germany,Casual,Active,Table Games,Crypto,2024-12-28,No
P01669,2024-08-26,Finland,VIP,Active,Slots,Crypto,2024-12-20,Yes
P01670,2024-11-07,Brazil,Regular,Active,Slots,E-Wallet,2024-12-25,No
P01671,2024-12-17,India,Casual,Self-Excluded,Table Games,Crypto,2024-12-17,Yes
P01672,2023-11-25,India,Casual,Inactive,Table Games,E-Wallet,2024-07-17,Yes
P01673,2023-09-19,Malta,Regular,Inactive,Slots,Crypto,2023-09-30,Yes
P01674,2023-02-19,Finland,VIP,Self-Excluded,Table Games,Credit Card,2023-04-21,Yes
P01675,2024-05-31,Finland,Whale,Dormant,Sports Betting,Bank Transfer,2024-07-11,Yes
P01676,2023-03-19,Germany,Regular,Inactive,Poker,E-Wallet,2024-10-10,No
P01677,2023-03-31,Nigeria,VIP,Active,Live Casino,Credit Card,2024-12-24,No
P01678,2023-10-11,Malta,Casual,Inactive,Table Games,Credit Card,2024-10-23,Yes
P01679,2024-04-09,Canada,Regular,Inactive,Slots,Crypto,2024-10-03,Yes
P01680,2024-02-04,India,Casual,Active,Sports Betting,E-Wallet,2024-12-20,Yes
P01681,2024-11-21,Finland,Casual,Dormant,Sports Betting,E-Wallet,2024-11-21,No
P01682,2023-12-30,Cyprus,Regular,Dormant,Live Casino,E-Wallet,2024-03-17,Yes
P01683,2024-06-30,Malta,Casual,Inactive,Poker,Bank Transfer,2024-07-10,No
P01684,2023-11-19,Cyprus,Casual,Dormant,Table Games,E-Wallet,2024-03-04,Yes
P01685,2023-08-11,Malta,Casual,Dormant,Sports Betting,Credit Card,2023-08-24,No
P01686,2024-03-30,Canada,Casual,Dormant,Slots,Crypto,2024-05-22,Yes
P01687,2024-01-25,Germany,Casual,Inactive,Live Casino,Credit Card,2024-03-28,Yes
P01688,2024-05-15,India,Casual,Self-Excluded,Sports Betting,E-Wallet,2024-08-14,Yes
P01689,2024-06-03,Finland,Casual,Inactive,Slots,Crypto,2024-08-07,Yes
P01690,2024-03-06,India,Casual,Inactive,Table Games,Bank Transfer,2024-04-26,No
P01691,2024-10-29,Germany,Casual,Active,Sports Betting,Crypto,2024-12-28,Yes
P01692,2024-10-24,UK,Whale,Dormant,Live Casino,E-Wallet,2024-10-24,Yes
P01693,2024-06-15,Sweden,Casual,Active,Slots,Credit Card,2024-12-28,Yes
P01694,2024-11-07,Canada,Casual,Active,Live Casino,Crypto,2024-12-26,Yes
P01695,2023-06-05,India,VIP,Inactive,Slots,E-Wallet,2023-12-07,Yes
P01696,2024-02-18,Nigeria,Casual,Inactive,Table Games,Credit Card,2024-07-02,No
P01697,2024-04-26,Malta,Casual,Active,Sports Betting,Credit Card,2024-12-30,Yes
P01698,2024-06-21,UK,Regular,Active,Table Games,E-Wallet,2024-12-18,Yes
P01699,2023-04-26,Canada,Whale,Dormant,Poker,Crypto,2024-08-13,Yes
P01700,2024-10-14,Sweden,Regular,Active,Table Games,E-Wallet,2024-12-24,Yes
P01701,2024-09-20,Sweden,Regular,Self-Excluded,Sports Betting,E-Wallet,2024-10-02,Yes
P01702,2023-05-27,Germany,Regular,Active,Sports Betting,Bank Transfer,2024-12-18,No
P01703,2023-08-20,Brazil,Casual,Active,Table Games,Crypto,2024-12-28,Yes
P01704,2024-08-14,Malta,Regular,Dormant,Table Games,Crypto,2024-08-31,Yes
P01705,2023-02-05,UK,Casual,Self-Excluded,Live Casino,E-Wallet,2024-03-05,Yes
P01706,2023-09-01,UK,Regular,Active,Poker,Crypto,2024-12-22,Yes
P01707,2024-10-05,Nigeria,Casual,Dormant,Sports Betting,Crypto,2024-10-05,No
P01708,2023-09-27,Brazil,Casual,Inactive,Poker,Bank Transfer,2023-11-26,Yes
P01709,2023-09-19,Sweden,VIP,Active,Poker,Crypto,2024-12-30,Yes
P01710,2023-12-17,Germany,Regular,Dormant,Table Games,Crypto,2024-04-29,Yes
P01711,2023-05-10,Germany,Whale,Active,Slots,Bank Transfer,2024-12-24,Yes
P01712,2024-04-08,Finland,Casual,Inactive,Live Casino,Crypto,2024-04-29,No
P01713,2024-06-07,Cyprus,VIP,Active,Slots,E-Wallet,2024-12-30,Yes
P01714,2024-09-07,Finland,Casual,Dormant,Poker,Credit Card,2024-09-25,No
P01715,2023-08-24,Malta,Casual,Self-Excluded,Table Games,E-Wallet,2024-05-21,Yes
P01716,2024-10-11,Cyprus,Casual,Dormant,Live Casino,Crypto,2024-10-11,No
P01717,2024-02-15,Finland,Casual,Active,Sports Betting,Crypto,2024-12-31,Yes
P01718,2023-11-04,Finland,Casual,Active,Table Games,E-Wallet,2024-12-21,No
P01719,2023-03-10,Malta,Regular,Active,Live Casino,Crypto,2024-12-23,No
P01720,2023-09-06,Canada,Regular,Inactive,Sports Betting,E-Wallet,2023-11-26,Yes
P01721,2023-08-20,Malta,Casual,Dormant,Sports Betting,Credit Card,2024-01-08,Yes
P01722,2024-11-19,Malta,Regular,Active,Table Games,Bank Transfer,2024-12-24,Yes
P01723,2023-11-15,Nigeria,Casual,Inactive,Sports Betting,E-Wallet,2024-10-01,Yes
P01724,2023-05-08,Malta,Casual,Inactive,Slots,Bank Transfer,2024-08-15,No
P01725,2023-02-11,Brazil,VIP,Active,Slots,Crypto,2024-12-31,Yes
P01726,2024-12-27,Sweden,Casual,Self-Excluded,Table Games,E-Wallet,2024-12-27,Yes
P01727,2024-09-09,Cyprus,Casual,Dormant,Sports Betting,Crypto,2024-09-20,Yes
P01728,2023-10-14,Brazil,Regular,Dormant,Poker,Bank Transfer,2024-03-03,Yes
P01729,2024-01-01,Sweden,VIP,Active,Live Casino,Crypto,2024-12-18,Yes
P01730,2023-09-30,Sweden,Casual,Active,Poker,Crypto,2024-12-29,Yes
P01731,2024-11-14,Germany,VIP,Active,Poker,Credit Card,2024-12-26,Yes
P01732,2023-09-02,Nigeria,Casual,Inactive,Sports Betting,Crypto,2024-08-11,Yes
P01733,2024-10-24,Sweden,Casual,Dormant,Poker,Credit Card,2024-10-24,No
P01734,2024-10-05,UK,VIP,Inactive,Live Casino,E-Wallet,2024-11-01,Yes
P01735,2023-04-12,UK,VIP,Active,Sports Betting,Bank Transfer,2024-12-23,Yes
P01736,2023-12-27,Brazil,Regular,Dormant,Sports Betting,Credit Card,2024-05-02,Yes
P01737,2024-10-12,Malta,Regular,Active,Live Casino,Bank Transfer,2024-12-29,Yes
P01738,2023-06-26,Germany,Regular,Dormant,Table Games,Bank Transfer,2024-09-06,Yes
P01739,2023-08-22,Germany,Regular,Active,Slots,Crypto,2024-12-21,Yes
P01740,2023-07-10,Brazil,Casual,Dormant,Sports Betting,Bank Transfer,2023-10-21,Yes
P01741,2024-01-06,India,Casual,Dormant,Slots,Credit Card,2024-04-01,Yes
P01742,2024-06-02,Brazil,Casual,Self-Excluded,Poker,E-Wallet,2024-10-23,Yes
P01743,2023-07-23,Nigeria,Regular,Active,Sports Betting,Bank Transfer,2024-12-28,Yes
P01744,2023-12-29,Germany,Casual,Inactive,Table Games,Credit Card,2024-07-13,Yes
P01745,2023-02-11,Brazil,Casual,Active,Slots,Crypto,2024-12-19,Yes
P01746,2023-08-13,Sweden,Regular,Active,Live Casino,E-Wallet,2024-12-20,Yes
P01747,2023-01-22,Sweden,Casual,Dormant,Sports Betting,E-Wallet,2024-05-30,Yes
P01748,2024-08-17,Canada,VIP,Active,Table Games,Bank Transfer,2024-12-26,No
P01749,2024-01-15,India,Casual,Inactive,Poker,Bank Transfer,2024-05-14,Yes
P01750,2023-11-26,Finland,Regular,Dormant,Poker,E-Wallet,2024-03-31,Yes
P01751,2024-06-03,India,VIP,Inactive,Slots,E-Wallet,2024-10-18,Yes
P01752,2024-10-22,Cyprus,Regular,Dormant,Sports Betting,Bank Transfer,2024-10-22,Yes
P01753,2024-09-25,Germany,Casual,Inactive,Live Casino,Credit Card,2024-11-19,Yes
P01754,2023-02-28,Malta,Regular,Dormant,Slots,Bank Transfer,2024-06-30,Yes
P01755,2024-08-06,UK,Regular,Active,Poker,Crypto,2024-12-31,Yes
P01756,2023-05-17,Sweden,Regular,Dormant,Table Games,Bank Transfer,2023-09-04,Yes
P01757,2024-06-04,Finland,Regular,Dormant,Poker,Bank Transfer,2024-06-22,No
P01758,2023-02-24,Nigeria,Whale,Inactive,Slots,Credit Card,2024-02-25,Yes
P01759,2023-06-15,Nigeria,Regular,Self-Excluded,Live Casino,E-Wallet,2024-02-24,Yes
P01760,2023-05-03,Canada,VIP,Active,Poker,Crypto,2024-12-18,No
P01761,2024-04-30,Malta,Casual,Active,Slots,Bank Transfer,2024-12-22,Yes
P01762,2023-09-16,Brazil,Regular,Inactive,Sports Betting,E-Wallet,2023-12-19,Yes
P01763,2024-10-10,Germany,Whale,Active,Poker,Bank Transfer,2024-12-24,Yes
P01764,2024-07-24,Germany,Regular,Active,Live Casino,Credit Card,2024-12-22,No
P01765,2023-01-05,UK,Regular,Active,Poker,Bank Transfer,2024-12-21,No
P01766,2023-07-13,Malta,Whale,Inactive,Poker,E-Wallet,2024-03-24,No
P01767,2024-11-30,Nigeria,Casual,Dormant,Table Games,E-Wallet,2024-11-30,No
P01768,2023-07-01,UK,Regular,Inactive,Poker,Credit Card,2024-09-28,No
P01769,2023-05-04,Brazil,VIP,Self-Excluded,Slots,Bank Transfer,2024-03-18,Yes
P01770,2023-06-21,Cyprus,Regular,Dormant,Poker,E-Wallet,2024-03-01,No
P01771,2024-04-10,Canada,VIP,Dormant,Sports Betting,Credit Card,2024-08-28,Yes
P01772,2023-09-10,Sweden,Casual,Inactive,Live Casino,Crypto,2024-01-10,Yes
P01773,2024-05-06,Finland,Casual,Dormant,Slots,Bank Transfer,2024-05-31,No
P01774,2024-12-20,Canada,Regular,Inactive,Poker,E-Wallet,2024-12-20,Yes
P01775,2023-07-22,Canada,Casual,Active,Sports Betting,Crypto,2024-12-27,Yes
P01776,2024-05-18,Sweden,Casual,Active,Poker,Crypto,2024-12-25,Yes
P01777,2023-10-22,UK,Whale,Inactive,Poker,Credit Card,2024-10-13,Yes
P01778,2024-08-24,Finland,Casual,Self-Excluded,Live Casino,Bank Transfer,2024-11-05,Yes
P01779,2023-02-18,Cyprus,Regular,Dormant,Table Games,Credit Card,2024-03-18,No
P01780,2024-03-20,Finland,Regular,Self-Excluded,Table Games,Credit Card,2024-06-19,No
P01781,2023-07-10,India,Casual,Dormant,Slots,E-Wallet,2024-07-08,Yes
P01782,2024-09-19,Canada,Regular,Active,Live Casino,Credit Card,2024-12-31,No
P01783,2023-09-04,India,Casual,Self-Excluded,Live Casino,Crypto,2024-11-02,No
P01784,2024-02-16,Nigeria,Casual,Active,Live Casino,Bank Transfer,2024-12-19,No
P01785,2024-08-07,Brazil,Casual,Self-Excluded,Live Casino,Bank Transfer,2024-11-30,Yes
P01786,2024-02-28,Sweden,Casual,Inactive,Table Games,Credit Card,2024-06-04,Yes
P01787,2024-12-13,Malta,Casual,Dormant,Live Casino,Credit Card,2024-12-13,Yes
P01788,2024-05-15,India,Casual,Active,Live Casino,Bank Transfer,2024-12-25,No
P01789,2024-12-12,Finland,Regular,Inactive,Table Games,Bank Transfer,2024-12-12,No
P01790,2023-05-03,Germany,Casual,Inactive,Poker,Crypto,2023-11-25,Yes
P01791,2023-02-06,Germany,Regular,Inactive,Live Casino,Credit Card,2023-05-28,No
P01792,2024-12-11,Cyprus,Casual,Dormant,Sports Betting,Bank Transfer,2024-12-11,Yes
P01793,2024-09-03,Finland,Casual,Dormant,Live Casino,E-Wallet,2024-09-24,Yes
P01794,2023-01-15,Brazil,Casual,Dormant,Live Casino,Bank Transfer,2023-12-30,Yes
P01795,2023-02-27,Brazil,VIP,Active,Poker,Credit Card,2024-12-19,Yes
P01796,2023-12-10,UK,Regular,Self-Excluded,Sports Betting,Credit Card,2024-07-21,No
P01797,2023-10-22,Finland,Regular,Inactive,Table Games,Credit Card,2024-01-03,Yes
P01798,2024-06-14,Malta,Casual,Inactive,Table Games,Bank Transfer,2024-11-19,Yes
P01799,2024-12-01,UK,VIP,Active,Poker,Credit Card,2024-12-23,No
P01800,2023-05-03,Nigeria,Regular,Dormant,Poker,Credit Card,2023-06-08,Yes
P01801,2024-05-02,Brazil,VIP,Dormant,Poker,Crypto,2024-08-08,Yes
P01802,2024-11-30,India,Regular,Inactive,Sports Betting,Crypto,2024-12-01,No
P01803,2024-07-03,Malta,Casual,Dormant,Table Games,E-Wallet,2024-07-31,No
P01804,2023-09-21,UK,Casual,Dormant,Sports Betting,Bank Transfer,2024-03-27,Yes
P01805,2024-12-28,Cyprus,Casual,Dormant,Sports Betting,E-Wallet,2024-12-28,No
P01806,2024-02-20,Sweden,Casual,Inactive,Sports Betting,Crypto,2024-09-20,No
P01807,2023-12-12,Malta,Casual,Active,Poker,E-Wallet,2024-12-23,Yes
P01808,2024-08-05,Nigeria,Regular,Active,Table Games,Crypto,2024-12-30,Yes
P01809,2024-02-23,Cyprus,Regular,Inactive,Sports Betting,E-Wallet,2024-07-29,Yes
P01810,2024-04-08,Nigeria,Regular,Active,Sports Betting,Credit Card,2024-12-30,Yes
P01811,2023-06-10,Canada,Casual,Self-Excluded,Live Casino,Crypto,2024-11-20,Yes
P01812,2024-08-04,Nigeria,Casual,Self-Excluded,Live Casino,Crypto,2024-09-07,Yes
P01813,2023-06-04,Cyprus,VIP,Active,Live Casino,Crypto,2024-12-24,Yes
P01814,2024-09-19,UK,VIP,Active,Slots,Credit Card,2024-12-27,Yes
P01815,2023-02-24,India,Casual,Active,Table Games,E-Wallet,2024-12-18,Yes
