bonus_id,player_id,bonus_type,bonus_date,bonus_amount,wagering_requirement,wagering_met,bonus_cost
B001332,P00390,No Deposit,2023-07-31,321.43,20,Yes,256.67
B001333,P00391,Welcome Bonus,2023-07-03,64.97,30,Yes,48.83
B001334,P00391,Welcome Bonus,2024-12-28,114.11,20,No,0
B001335,P00391,Deposit Match,2024-03-18,21.46,25,No,0
B001336,P00391,Free Spins,2023-10-23,265.12,40,No,0
B001337,P00391,Free Spins,2024-12-09,42.75,15,No,0
B001338,P00391,Deposit Match,2023-09-30,249.87,35,Yes,81.91
B001339,P00391,Deposit Match,2024-03-13,346.64,25,No,0
B001340,P00391,No Deposit,2024-12-05,119.47,40,Yes,68.35
B001341,P00392,Welcome Bonus,2023-11-24,62.86,25,Yes,45.1
B001342,P00393,Welcome Bonus,2023-07-03,10.68,30,Yes,19.71
B001343,P00393,Deposit Match,2024-11-25,412.36,25,Yes,314.67
B001344,P00393,Cashback,2024-12-10,23.27,20,No,0
B001345,P00393,Welcome Bonus,2024-03-06,253.39,40,Yes,93.88
B001346,P00393,Welcome Bonus,2023-09-03,359.98,40,Yes,159.54
B001347,P00393,No Deposit,2024-07-14,459.35,35,No,0
B001348,P00394,Welcome Bonus,2023-11-15,79.72,20,No,41.78
B001349,P00394,Cashback,2024-09-05,454.61,15,No,0
B001350,P00394,No Deposit,2024-05-26,178.57,15,No,0
B001351,P00394,No Deposit,2023-12-21,226.05,20,Yes,147.91
B001352,P00394,Cashback,2024-02-16,198.21,30,Yes,81.26
B001353,P00395,Welcome Bonus,2023-11-08,91.31,25,No,6.92
B001354,P00395,Deposit Match,2024-04-01,398.43,20,No,0
B001355,P00395,Deposit Match,2024-09-07,236.25,15,No,0
B001356,P00395,Cashback,2024-07-21,312.79,35,Yes,227.25
B001357,P00396,Welcome Bonus,2024-07-13,50.01,30,No,11.62
B001358,P00396,Deposit Match,2024-12-18,337.42,30,No,0
B001359,P00397,Welcome Bonus,2024-10-13,17.8,25,Yes,9.68
B001360,P00397,Free Spins,2024-12-29,58.49,35,Yes,28.64
B001361,P00397,Welcome Bonus,2024-11-02,388.38,20,Yes,129.36
B001362,P00397,Cashback,2024-11-03,207.99,35,No,0
B001363,P00398,Welcome Bonus,2023-11-11,83.83,20,No,52.04
B001364,P00399,Welcome Bonus,2023-05-26,75.17,25,Yes,12.72
B001365,P00399,Welcome Bonus,2023-07-25,264.62,40,Yes,210.87
B001366,P00399,Cashback,2024-07-28,65.84,25,No,0
B001367,P00399,Welcome Bonus,2024-06-10,95.32,40,Yes,70.17
B001368,P00399,VIP Reload,2023-10-08,416.69,15,No,0
B001369,P00400,Welcome Bonus,2023-03-28,55.57,30,Yes,43.48
B001370,P00401,Welcome Bonus,2024-11-09,80.58,30,Yes,28.78
B001371,P00401,Cashback,2024-12-18,434.36,30,No,0
B001372,P00402,Welcome Bonus,2024-02-07,78.92,20,No,28.54
B001373,P00402,Deposit Match,2024-08-31,262.28,40,No,0
B001374,P00402,Cashback,2024-08-07,359.52,40,Yes,267.43
B001375,P00402,Free Spins,2024-09-02,427.49,35,No,0
B001376,P00402,Welcome Bonus,2024-12-04,187.66,30,Yes,121.24
B001377,P00402,No Deposit,2024-03-14,309.75,25,Yes,155.05
B001378,P00402,Free Spins,2024-05-13,211.96,40,No,0
B001379,P00402,Deposit Match,2024-11-14,211.8,35,Yes,63.62
B001380,P00402,Welcome Bonus,2024-08-09,210.33,40,No,0
B001381,P00403,Welcome Bonus,2023-05-20,96.09,20,Yes,13.72
B001382,P00403,Welcome Bonus,2024-10-08,431.41,20,No,0
B001383,P00403,VIP Reload,2024-10-16,178.44,35,Yes,119.83
B001384,P00403,No Deposit,2024-10-08,109.85,20,No,0
B001385,P00403,Free Spins,2024-10-15,338.35,20,Yes,251.83
B001386,P00403,Cashback,2024-01-27,385.8,40,No,0
B001387,P00403,Free Spins,2024-09-01,117.41,30,Yes,68.03
B001388,P00403,No Deposit,2023-05-26,329.84,30,Yes,199.29
B001389,P00403,Cashback,2024-08-13,171.47,20,No,0
B001390,P00403,Deposit Match,2023-05-25,245.87,25,No,0
B001391,P00404,Welcome Bonus,2023-05-04,16.19,35,No,12.45
B001392,P00405,Welcome Bonus,2023-06-11,39.64,20,No,53.17
B001393,P00405,Welcome Bonus,2024-10-19,188.88,20,Yes,113.25
B001394,P00406,Welcome Bonus,2023-04-04,71.51,25,No,27.34
B001395,P00406,Cashback,2024-08-17,34.26,15,No,0
B001396,P00407,Welcome Bonus,2023-06-28,94.99,35,No,51.3
B001397,P00408,Welcome Bonus,2023-05-24,95.54,30,Yes,27.79
B001398,P00409,Welcome Bonus,2024-10-07,43.99,25,No,46.53
B001399,P00409,VIP Reload,2024-12-09,398.88,35,No,0
B001400,P00410,Welcome Bonus,2023-03-08,32.1,25,Yes,29.95
B001401,P00410,No Deposit,2024-01-10,379.87,25,No,0
B001402,P00411,Welcome Bonus,2023-12-06,56.42,20,No,28.19
B001403,P00411,Cashback,2024-05-18,476.82,35,No,0
B001404,P00411,Cashback,2024-01-02,329.05,20,No,0
B001405,P00411,No Deposit,2024-07-27,128.89,25,No,0
B001406,P00411,No Deposit,2024-04-03,10.91,30,No,0
B001407,P00411,Free Spins,2024-09-10,488.29,35,No,0
B001408,P00411,No Deposit,2024-10-07,107.55,25,Yes,59.89
B001409,P00411,Free Spins,2024-01-15,468.2,15,No,0
B001410,P00411,No Deposit,2024-10-12,483.54,25,No,0
B001411,P00411,Deposit Match,2024-12-13,244.92,30,No,0
B001412,P00412,Welcome Bonus,2023-01-31,65.39,30,Yes,44.84
B001413,P00413,Welcome Bonus,2024-04-01,47.46,35,Yes,25.96
B001414,P00413,Welcome Bonus,2024-08-12,473.7,40,No,0
B001415,P00414,Welcome Bonus,2024-07-17,28.85,35,Yes,6.79
B001416,P00414,No Deposit,2024-11-14,218.06,15,No,0
B001417,P00415,Welcome Bonus,2024-06-22,16.95,35,No,18.4
B001418,P00415,Free Spins,2024-07-15,120.97,40,Yes,64.41
B001419,P00415,Welcome Bonus,2024-09-15,66.0,25,No,0
B001420,P00416,Welcome Bonus,2024-07-11,79.41,35,Yes,24.2
B001421,P00416,Free Spins,2024-09-11,182.91,20,No,0
B001422,P00417,Welcome Bonus,2023-11-23,41.23,25,No,43.57
B001423,P00417,Deposit Match,2024-12-24,24.4,15,Yes,14.4
B001424,P00418,Welcome Bonus,2023-08-27,66.14,35,No,24.84
B001425,P00418,Free Spins,2023-10-01,372.95,15,No,0
B001426,P00418,VIP Reload,2024-10-24,266.0,20,No,0
B001427,P00418,Deposit Match,2024-12-09,76.31,20,No,0
B001428,P00418,Cashback,2024-12-16,374.47,40,Yes,184.57
B001429,P00419,Welcome Bonus,2023-02-27,70.04,25,Yes,45.81
B001430,P00419,Cashback,2023-05-19,345.91,30,No,0
B001431,P00419,Cashback,2023-10-31,34.8,15,Yes,27.46
B001432,P00419,Deposit Match,2024-09-13,462.98,40,No,0
B001433,P00419,Welcome Bonus,2023-07-14,209.88,20,Yes,161.58
B001434,P00420,Welcome Bonus,2023-06-27,95.15,25,No,20.33
B001435,P00420,No Deposit,2024-06-04,313.56,35,Yes,208.48
B001436,P00420,Welcome Bonus,2023-08-11,220.12,30,Yes,132.57
B001437,P00420,Deposit Match,2024-01-10,444.33,30,No,0
B001438,P00420,Free Spins,2024-03-12,134.3,40,Yes,68.03
B001439,P00420,Free Spins,2024-08-18,174.83,30,Yes,81.04
B001440,P00420,Deposit Match,2024-08-20,375.97,30,Yes,116.76
B001441,P00420,VIP Reload,2024-09-24,461.16,15,No,0
B001442,P00420,VIP Reload,2024-08-20,13.99,25,Yes,6.2
B001443,P00421,Welcome Bonus,2024-08-04,62.77,35,Yes,9.58
B001444,P00421,No Deposit,2024-08-15,194.32,15,Yes,59.53
B001445,P00422,Welcome Bonus,2023-02-27,98.64,25,No,34.58
B001446,P00422,Cashback,2023-11-21,47.99,35,No,0
B001447,P00423,Welcome Bonus,2023-07-26,55.58,30,No,18.45
B001448,P00423,No Deposit,2024-09-15,233.56,15,No,0
B001449,P00423,Free Spins,2024-02-03,384.65,15,No,0
B001450,P00423,Welcome Bonus,2024-09-26,100.15,40,No,0
B001451,P00423,Deposit Match,2023-12-25,339.5,35,Yes,215.11
B001452,P00424,Welcome Bonus,2023-05-26,72.27,25,Yes,17.31
B001453,P00424,Deposit Match,2024-05-22,239.29,25,Yes,84.37
B001454,P00425,Welcome Bonus,2024-02-10,95.57,35,No,33.36
B001455,P00425,Welcome Bonus,2024-09-05,418.8,15,Yes,237.91
B001456,P00425,Welcome Bonus,2024-02-17,293.55,30,Yes,202.27
B001457,P00425,Cashback,2024-09-06,107.32,30,No,0
B001458,P00425,No Deposit,2024-11-28,384.98,15,No,0
B001459,P00425,Welcome Bonus,2024-02-13,278.21,30,Yes,197.92
B001460,P00425,No Deposit,2024-10-23,225.34,40,No,0
B001461,P00426,Welcome Bonus,2024-03-23,65.81,35,No,10.92
B001462,P00426,Cashback,2024-07-31,271.79,30,Yes,139.12
B001463,P00426,Deposit Match,2024-06-08,205.34,15,No,0
B001464,P00427,Welcome Bonus,2023-06-29,87.05,35,Yes,35.53
B001465,P00427,Deposit Match,2023-10-10,144.83,40,No,0
B001466,P00427,Welcome Bonus,2024-12-16,338.8,35,No,0
B001467,P00428,Welcome Bonus,2024-02-05,84.14,30,No,15.57
B001468,P00428,Cashback,2024-04-27,343.08,15,Yes,236.18
B001469,P00428,VIP Reload,2024-03-24,489.14,20,Yes,287.56
B001470,P00428,Free Spins,2024-11-15,465.75,15,No,0
B001471,P00428,Deposit Match,2024-11-07,350.64,30,Yes,248.07
B001472,P00428,Free Spins,2024-10-08,126.46,25,Yes,96.6
B001473,P00428,Deposit Match,2024-09-26,409.43,30,No,0
B001474,P00428,Cashback,2024-08-08,134.9,25,No,0
B001475,P00428,Welcome Bonus,2024-02-11,244.43,20,Yes,161.2
B001476,P00428,Free Spins,2024-04-09,249.55,40,No,0
B001477,P00428,Welcome Bonus,2024-10-24,31.46,25,No,0
B001478,P00429,Welcome Bonus,2024-09-18,20.68,25,Yes,45.84
B001479,P00429,Cashback,2024-12-22,431.92,30,Yes,219.09
B001480,P00429,Deposit Match,2024-11-17,485.29,20,No,0
B001481,P00429,Cashback,2024-10-10,398.29,35,No,0
B001482,P00429,Cashback,2024-09-25,296.99,40,Yes,227.82
B001483,P00429,VIP Reload,2024-10-14,374.37,25,No,0
B001484,P00430,Welcome Bonus,2023-12-22,31.8,20,Yes,28.44
B001485,P00430,VIP Reload,2024-02-16,176.38,25,No,0
B001486,P00431,Welcome Bonus,2024-12-10,23.01,30,No,52.82
B001487,P00432,Welcome Bonus,2023-06-20,56.67,20,Yes,37.28
B001488,P00432,Deposit Match,2024-07-25,189.44,20,No,0
B001489,P00433,Welcome Bonus,2024-08-14,55.2,25,Yes,41.46
B001490,P00433,Free Spins,2024-08-28,427.12,35,Yes,275.11
B001491,P00434,Welcome Bonus,2023-10-29,38.35,30,No,11.88
B001492,P00434,Cashback,2024-09-26,340.32,30,Yes,117.43
B001493,P00434,Free Spins,2024-08-13,265.57,20,No,0
B001494,P00434,Welcome Bonus,2024-05-22,231.52,25,No,0
B001495,P00434,Cashback,2024-04-20,154.22,35,No,0
B001496,P00434,No Deposit,2024-02-19,245.64,15,Yes,112.81
B001497,P00435,Welcome Bonus,2023-03-18,98.26,30,Yes,58.65
B001498,P00436,Welcome Bonus,2024-10-31,76.9,35,No,30.43
B001499,P00437,Welcome Bonus,2023-07-14,14.47,30,Yes,48.25
B001500,P00438,Welcome Bonus,2024-02-07,42.11,35,No,42.45
B001501,P00438,Cashback,2024-11-03,443.75,40,No,0
B001502,P00439,Welcome Bonus,2024-11-08,21.49,35,No,33.03
B001503,P00439,Deposit Match,2024-12-02,472.19,40,Yes,304.14
B001504,P00440,Welcome Bonus,2023-03-25,33.46,30,Yes,48.92
B001505,P00440,Free Spins,2024-06-20,452.12,20,No,0
B001506,P00440,Welcome Bonus,2024-03-14,47.53,25,Yes,25.0
B001507,P00441,Welcome Bonus,2023-04-04,17.81,20,No,40.72
B001508,P00441,Deposit Match,2023-04-23,234.13,40,No,0
B001509,P00441,Welcome Bonus,2023-09-03,107.71,35,Yes,46.69
B001510,P00442,Welcome Bonus,2023-09-27,40.81,35,Yes,28.49
B001511,P00443,Welcome Bonus,2023-04-10,70.21,35,Yes,18.09
B001512,P00443,Free Spins,2023-05-23,67.38,20,No,0
B001513,P00443,No Deposit,2024-12-13,36.05,20,Yes,21.19
B001514,P00444,Welcome Bonus,2024-06-19,50.24,30,No,34.91
B001515,P00444,Free Spins,2024-09-17,494.27,15,Yes,335.75
B001516,P00444,Welcome Bonus,2024-09-08,376.18,25,No,0
B001517,P00444,VIP Reload,2024-07-25,208.17,40,No,0
B001518,P00444,No Deposit,2024-12-27,441.85,40,Yes,325.85
B001519,P00445,Welcome Bonus,2023-02-05,52.38,30,No,15.35
B001520,P00446,Welcome Bonus,2023-06-27,60.12,20,No,51.94
B001521,P00446,No Deposit,2024-05-01,318.24,40,No,0
B001522,P00446,No Deposit,2024-04-07,497.44,30,Yes,303.33
B001523,P00447,Welcome Bonus,2024-11-30,21.42,20,Yes,42.73
B001524,P00448,Welcome Bonus,2023-03-10,83.49,25,No,31.45
B001525,P00448,No Deposit,2024-01-07,396.75,30,No,0
B001526,P00448,No Deposit,2024-05-04,403.58,40,Yes,214.71
B001527,P00448,Deposit Match,2023-10-30,489.94,35,No,0
B001528,P00449,Welcome Bonus,2023-01-13,92.83,30,No,37.05
B001529,P00449,VIP Reload,2023-09-12,463.19,25,No,0
B001530,P00449,No Deposit,2023-11-12,23.05,25,Yes,16.73
B001531,P00449,Welcome Bonus,2024-10-25,95.32,15,Yes,54.6
B001532,P00450,Welcome Bonus,2024-08-25,50.99,35,No,55.2
B001533,P00451,Welcome Bonus,2023-12-19,22.29,30,No,57.09
B001534,P00451,VIP Reload,2024-11-02,195.96,15,No,0
B001535,P00451,VIP Reload,2024-11-27,216.97,30,No,0
B001536,P00451,Deposit Match,2024-11-07,45.11,35,No,0
B001537,P00451,VIP Reload,2024-05-31,187.61,40,No,0
B001538,P00451,Welcome Bonus,2024-03-01,360.94,20,Yes,195.93
B001539,P00452,Welcome Bonus,2023-05-28,18.5,30,Yes,21.95
B001540,P00453,Welcome Bonus,2024-05-01,70.38,30,No,55.13
B001541,P00453,VIP Reload,2024-10-26,222.06,15,No,0
B001542,P00454,Welcome Bonus,2024-12-13,86.0,20,No,22.0
B001543,P00454,Cashback,2024-12-19,467.75,15,No,0
B001544,P00454,Deposit Match,2024-12-15,412.34,15,Yes,256.6
B001545,P00454,No Deposit,2024-12-27,219.1,15,No,0
B001546,P00454,Free Spins,2024-12-27,337.12,30,Yes,129.78
B001547,P00454,Free Spins,2024-12-22,462.52,15,No,0
B001548,P00454,Cashback,2024-12-18,347.09,20,No,0
B001549,P00454,No Deposit,2024-12-25,479.74,25,No,0
B001550,P00454,Welcome Bonus,2024-12-19,328.67,20,No,0
B001551,P00455,Welcome Bonus,2023-11-25,14.78,20,No,42.14
B001552,P00456,Welcome Bonus,2024-02-21,64.38,25,No,53.82
B001553,P00456,Cashback,2024-02-22,124.37,20,No,0
B001554,P00456,Deposit Match,2024-07-11,497.47,25,No,0
B001555,P00456,Deposit Match,2024-05-18,434.95,35,Yes,281.58
B001556,P00456,No Deposit,2024-03-09,103.22,15,Yes,44.54
B001557,P00456,Deposit Match,2024-11-14,92.17,15,Yes,63.63
B001558,P00456,Free Spins,2024-03-19,136.2,35,No,0
B001559,P00457,Welcome Bonus,2024-02-18,23.14,20,No,39.5
B001560,P00457,VIP Reload,2024-05-29,476.33,40,No,0
B001561,P00457,Cashback,2024-06-15,292.27,30,Yes,215.92
B001562,P00458,Welcome Bonus,2023-07-25,60.18,25,Yes,48.77
B001563,P00458,Welcome Bonus,2024-09-12,431.79,15,No,0
B001564,P00458,No Deposit,2024-05-22,213.36,25,Yes,97.86
B001565,P00458,No Deposit,2024-03-31,292.99,30,Yes,158.15
B001566,P00458,Free Spins,2024-01-10,455.29,30,No,0
B001567,P00459,Welcome Bonus,2023-10-08,57.57,20,No,48.13
B001568,P00459,No Deposit,2023-11-18,321.34,40,No,0
B001569,P00459,Cashback,2024-03-17,269.69,20,No,0
B001570,P00460,Welcome Bonus,2024-05-15,62.89,35,Yes,51.77
B001571,P00460,Deposit Match,2024-07-29,342.72,15,Yes,187.64
B001572,P00461,Welcome Bonus,2023-09-22,50.78,30,Yes,26.78
B001573,P00461,Free Spins,2024-06-20,32.03,30,No,0
B001574,P00461,Free Spins,2024-04-25,468.95,35,No,0
B001575,P00461,Deposit Match,2024-07-19,465.91,40,Yes,178.29
B001576,P00461,No Deposit,2023-11-01,273.24,35,Yes,115.84
B001577,P00461,Deposit Match,2024-10-28,113.59,25,Yes,52.58
B001578,P00461,Welcome Bonus,2024-04-02,196.15,35,No,0
B001579,P00461,VIP Reload,2024-09-30,358.81,25,No,0
B001580,P00461,No Deposit,2024-08-12,31.71,15,No,0
B001581,P00462,Welcome Bonus,2024-08-08,78.33,30,No,9.86
B001582,P00463,Welcome Bonus,2023-01-21,57.09,20,Yes,46.98
B001583,P00463,Free Spins,2023-10-22,46.34,30,No,0
B001584,P00464,Welcome Bonus,2023-09-16,83.44,35,No,38.71
B001585,P00464,VIP Reload,2024-08-16,13.5,20,No,0
B001586,P00465,Welcome Bonus,2023-08-12,94.55,20,No,38.13
B001587,P00466,Welcome Bonus,2024-11-09,18.48,30,No,31.75
B001588,P00467,Welcome Bonus,2023-03-07,16.08,30,Yes,57.0
B001589,P00468,Welcome Bonus,2024-10-29,42.66,35,No,9.68
B001590,P00468,Free Spins,2024-12-15,38.25,35,Yes,30.14
B001591,P00468,VIP Reload,2024-11-22,189.6,30,No,0
B001592,P00468,Cashback,2024-11-28,303.49,40,Yes,223.35
B001593,P00468,Welcome Bonus,2024-12-02,261.07,35,No,0
B001594,P00468,No Deposit,2024-12-16,82.9,25,No,0
B001595,P00468,Free Spins,2024-11-12,106.22,15,No,0
B001596,P00468,Free Spins,2024-10-31,149.54,35,No,0
B001597,P00468,No Deposit,2024-12-03,399.57,30,Yes,241.71
B001598,P00469,Welcome Bonus,2024-09-06,10.66,30,Yes,13.19
B001599,P00469,Deposit Match,2024-11-12,456.47,15,Yes,230.02
B001600,P00469,No Deposit,2024-11-19,256.96,35,No,0
B001601,P00469,Cashback,2024-11-02,466.35,15,Yes,363.52
B001602,P00469,VIP Reload,2024-12-05,33.02,15,No,0
B001603,P00470,Welcome Bonus,2024-03-04,91.25,25,No,10.31
B001604,P00470,VIP Reload,2024-08-10,18.65,35,No,0
B001605,P00471,Welcome Bonus,2024-12-03,24.47,35,No,28.49
B001606,P00471,Cashback,2024-12-05,455.35,20,Yes,322.79
B001607,P00471,VIP Reload,2024-12-17,315.99,15,No,0
B001608,P00472,Welcome Bonus,2024-07-25,31.0,25,Yes,34.11
B001609,P00472,Deposit Match,2024-10-10,339.91,30,Yes,244.72
B001610,P00472,Welcome Bonus,2024-11-26,275.69,25,Yes,89.68
B001611,P00472,Cashback,2024-11-07,369.62,35,No,0
B001612,P00472,No Deposit,2024-10-21,331.23,20,Yes,135.51
B001613,P00472,No Deposit,2024-10-07,297.59,30,Yes,131.28
B001614,P00472,VIP Reload,2024-08-08,279.96,20,Yes,166.44
B001615,P00472,VIP Reload,2024-11-05,284.13,35,Yes,131.88
B001616,P00472,Welcome Bonus,2024-11-26,49.81,25,Yes,24.36
B001617,P00472,VIP Reload,2024-09-17,487.78,35,Yes,317.84
B001618,P00473,Welcome Bonus,2023-07-07,63.52,20,Yes,46.56
B001619,P00473,Deposit Match,2024-08-09,220.22,15,No,0
B001620,P00474,Welcome Bonus,2024-03-06,25.45,35,No,10.87
B001621,P00474,Free Spins,2024-06-23,388.65,20,Yes,270.11
B001622,P00474,Free Spins,2024-11-25,489.96,30,No,0
B001623,P00474,Cashback,2024-04-05,318.82,25,No,0
B001624,P00474,Deposit Match,2024-07-09,436.31,15,No,0
B001625,P00474,Welcome Bonus,2024-03-06,130.91,35,Yes,39.78
B001626,P00474,Cashback,2024-05-06,138.4,35,No,0
B001627,P00474,No Deposit,2024-10-15,66.66,15,No,0
B001628,P00474,Welcome Bonus,2024-07-03,30.19,40,No,0
B001629,P00475,Welcome Bonus,2023-02-24,65.41,20,No,8.96
B001630,P00476,Welcome Bonus,2023-11-02,52.49,30,No,53.9
B001631,P00476,Cashback,2024-08-11,337.92,15,No,0
B001632,P00477,Welcome Bonus,2024-04-13,51.79,35,No,54.6
B001633,P00477,Cashback,2024-07-29,455.61,20,No,0
B001634,P00477,No Deposit,2024-10-04,491.19,40,Yes,294.49
B001635,P00477,Cashback,2024-05-19,159.99,40,No,0
B001636,P00478,Welcome Bonus,2023-11-17,70.25,25,Yes,39.23
B001637,P00478,Cashback,2024-08-03,313.86,25,Yes,188.82
B001638,P00478,Deposit Match,2024-09-22,361.3,35,No,0
B001639,P00478,No Deposit,2024-03-04,332.76,20,No,0
B001640,P00478,No Deposit,2024-09-03,310.68,30,No,0
B001641,P00478,Cashback,2024-09-10,208.43,15,No,0
B001642,P00478,VIP Reload,2024-11-24,497.9,40,No,0
B001643,P00478,Welcome Bonus,2024-09-28,359.37,35,No,0
B001644,P00479,Welcome Bonus,2023-06-12,59.16,25,Yes,28.4
B001645,P00480,Welcome Bonus,2024-05-03,46.22,25,No,12.87
B001646,P00480,Deposit Match,2024-12-11,365.94,30,No,0
B001647,P00481,Welcome Bonus,2024-06-27,93.19,25,No,40.36
B001648,P00481,VIP Reload,2024-07-09,250.15,25,No,0
B001649,P00481,Deposit Match,2024-08-07,93.52,25,No,0
B001650,P00481,Deposit Match,2024-07-02,282.25,30,Yes,106.82
B001651,P00481,VIP Reload,2024-09-28,425.48,40,No,0
B001652,P00481,Free Spins,2024-11-23,116.01,30,No,0
B001653,P00481,Welcome Bonus,2024-09-24,344.59,35,Yes,178.83
B001654,P00481,Welcome Bonus,2024-12-14,242.03,40,No,0
B001655,P00482,Welcome Bonus,2023-05-13,61.46,25,Yes,37.65
B001656,P00482,Free Spins,2023-08-14,179.14,40,No,0
B001657,P00483,Welcome Bonus,2023-10-25,94.02,25,No,5.73
B001658,P00483,Free Spins,2023-10-28,151.55,20,No,0
B001659,P00484,Welcome Bonus,2023-05-18,23.09,20,No,38.45
B001660,P00484,Free Spins,2024-01-09,483.53,35,Yes,361.54
B001661,P00484,Cashback,2024-11-16,328.45,35,No,0
B001662,P00485,Welcome Bonus,2024-02-18,47.92,20,Yes,18.0
B001663,P00485,Cashback,2024-07-30,300.63,30,Yes,224.82
B001664,P00485,Welcome Bonus,2024-06-21,52.03,30,Yes,23.2
B001665,P00485,No Deposit,2024-06-13,32.55,30,No,0
B001666,P00485,Free Spins,2024-07-21,247.66,30,Yes,82.71
B001667,P00485,VIP Reload,2024-09-23,123.38,40,Yes,84.33
B001668,P00485,Welcome Bonus,2024-03-07,221.65,30,Yes,135.06
B001669,P00485,Deposit Match,2024-11-12,141.18,35,Yes,61.49
B001670,P00485,VIP Reload,2024-06-30,161.36,20,No,0
B001671,P00486,Welcome Bonus,2024-01-11,94.11,30,Yes,25.14
B001672,P00487,Welcome Bonus,2023-04-21,20.42,35,Yes,10.21
B001673,P00487,VIP Reload,2024-11-06,47.61,20,No,0
B001674,P00488,Welcome Bonus,2023-09-16,65.37,35,Yes,15.74
B001675,P00489,Welcome Bonus,2024-06-16,94.87,30,No,11.42
B001676,P00490,Welcome Bonus,2023-10-17,13.13,25,Yes,43.02
B001677,P00490,Welcome Bonus,2024-01-28,332.26,40,Yes,148.45
B001678,P00491,Welcome Bonus,2023-07-26,86.95,20,No,15.03
B001679,P00491,Deposit Match,2024-04-24,324.23,30,No,0
B001680,P00491,Cashback,2023-08-22,242.32,40,Yes,125.65
B001681,P00491,VIP Reload,2024-03-04,442.0,15,Yes,227.92
B001682,P00491,Free Spins,2024-02-11,439.51,15,Yes,251.32
B001683,P00491,Welcome Bonus,2024-06-19,351.42,15,Yes,247.78
B001684,P00491,Cashback,2023-09-03,347.96,25,No,0
B001685,P00491,Welcome Bonus,2023-08-13,125.38,30,No,0
B001686,P00492,Welcome Bonus,2024-12-05,61.3,30,Yes,28.8
B001687,P00492,VIP Reload,2024-12-15,498.92,35,Yes,220.26
B001688,P00492,VIP Reload,2024-12-29,76.1,35,Yes,37.76
B001689,P00492,Welcome Bonus,2024-12-21,81.84,35,No,0
B001690,P00492,No Deposit,2024-12-17,49.05,40,Yes,31.36
B001691,P00492,Welcome Bonus,2024-12-27,486.26,15,Yes,181.49
B001692,P00492,VIP Reload,2024-12-23,382.74,40,Yes,280.83
B001693,P00492,Welcome Bonus,2024-12-30,203.78,25,Yes,158.48
B001694,P00492,Free Spins,2024-12-14,146.29,40,No,0
B001695,P00492,Deposit Match,2024-12-25,199.01,40,No,0
B001696,P00493,Welcome Bonus,2023-04-24,88.62,25,Yes,38.27
B001697,P00494,Welcome Bonus,2023-09-20,80.67,30,Yes,53.01
B001698,P00494,No Deposit,2024-07-10,394.26,25,No,0
B001699,P00495,Welcome Bonus,2023-02-10,74.61,25,Yes,45.16
B001700,P00495,Free Spins,2023-05-08,228.06,40,No,0
B001701,P00495,Welcome Bonus,2024-06-11,365.99,15,Yes,127.67
B001702,P00495,VIP Reload,2024-06-19,494.98,40,No,0
B001703,P00495,VIP Reload,2023-09-30,147.26,40,Yes,98.0
B001704,P00495,Welcome Bonus,2023-05-20,276.31,40,No,0
B001705,P00495,VIP Reload,2023-12-25,438.66,20,No,0
B001706,P00495,Cashback,2023-03-02,39.49,30,No,0
B001707,P00496,Welcome Bonus,2023-02-16,74.5,30,No,34.14
B001708,P00496,Cashback,2023-05-03,59.93,25,No,0
B001709,P00497,Welcome Bonus,2023-10-02,86.6,25,Yes,36.45
B001710,P00497,Welcome Bonus,2023-11-02,182.42,35,No,0
B001711,P00497,Deposit Match,2024-05-18,104.5,40,No,0
B001712,P00497,Deposit Match,2023-12-01,296.69,15,Yes,99.28
B001713,P00497,Deposit Match,2024-09-02,260.05,25,No,0
B001714,P00497,Cashback,2024-11-02,203.73,30,No,0
B001715,P00497,No Deposit,2023-11-30,466.76,40,Yes,141.74
B001716,P00497,Cashback,2024-10-14,414.71,30,No,0
B001717,P00497,Deposit Match,2024-04-10,483.45,40,Yes,359.19
B001718,P00498,Welcome Bonus,2024-04-12,81.91,30,No,10.98
B001719,P00499,Welcome Bonus,2023-03-02,74.86,30,No,25.3
B001720,P00499,VIP Reload,2023-06-05,176.56,20,Yes,120.16
